route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
08251125-29,20251117,20251117-29-29600,29 - Kipling Bus Terminal,,0,MDDS2116,413504,1,1,29
08251125-48,20251117,20251117-48-48841,48 - U of Guelph,,1,MDDS2115,413579,1,1,48
08251125-30,20251117,20251117-30-30750,30 - Hwy. 407 Bus Term,,0,MDDS2115,413510,1,1,30
08251125-17,20251117,20251117-17-17601,17 - U of Waterloo,,0,MDDS2115,413447,1,1,17
08251125-47,20251117,20251117-47-47726,47D - Hwy. 407 Bus Term,,0,MDDS2114,413573,1,1,47D
08251125-11,20251117,20251117-11-11770,11 - Aldershot GO,,0,MDDS2114,413431,1,1,11
08251125-11,20251117,20251117-11-11371,11 - Brock University,,1,MDDS2114,413430,1,1,11
08251125-21,20251117,20251117-21-21803,21B - Lisgar GO,,1,MDDS2113,413483,1,1,21B
08251125-47,20251117,20251117-47-47706,47D - Hwy. 407 Bus Term,,0,MDDS2113,413573,1,1,47D
08251125-40,20251117,20251117-40-40541,40 - Hamilton GO,,1,MDDS2113,413560,1,1,40
08251125-47,20251117,20251117-47-47416,47D - Hwy. 407 Bus Term,,0,MDDS2113,413573,1,1,47D
08251125-29,20251117,20251117-29-29791,29 - Guelph Central GO,,1,MDDS2112,413505,1,1,29
08251125-29,20251117,20251117-29-29740,29 - Kipling Bus Terminal,,0,MDDS2112,413504,1,1,29
08251125-29,20251117,20251117-29-29511,29 - Guelph Central GO,,1,MDDS2112,413505,1,1,29
08251125-29,20251117,20251117-29-29480,29 - Kipling Bus Terminal,,0,MDDS2112,413504,1,1,29
08251125-17,20251117,20251117-17-17661,17 - U of Waterloo,,0,MDDS2111,413447,1,1,17
08251125-40,20251117,20251117-40-40531,40 - Hamilton GO,,1,MDDS2111,413560,1,1,40
08251125-40,20251117,20251117-40-40380,40 - Richmond Hill Ctr,,0,MDDS2111,413559,1,1,40
08251125-33,20251117,20251117-33-33891,33E - Georgetown GO,,1,MDDS2110,413543,1,1,33E
08251125-48,20251117,20251117-48-48830,48 - Hwy. 407 Bus Term,,0,MDDS2110,413578,1,1,48
08251125-48,20251117,20251117-48-48651,48 - U of Guelph,,1,MDDS2110,413579,1,1,48
08251125-48,20251117,20251117-48-48630,48 - Hwy. 407 Bus Term,,0,MDDS2110,413578,1,1,48
08251125-29,20251117,20251117-29-29411,29 - Guelph Central GO,,1,MDDS2110,413505,1,1,29
08251125-33,20251117,20251117-33-33240,33 - York Mills Term,,0,MDDS2110,413544,1,1,33
08251125-48,20251117,20251117-48-48271,48 - U of Guelph,,1,MDDS2109,413579,1,1,48
08251125-48,20251117,20251117-48-48260,48 - Hwy. 407 Bus Term,,0,MDDS2109,413578,1,1,48
08251125-31,20251117,20251117-31-31131,31B - U of Guelph,,1,MDDS2108,413518,1,1,31B
08251125-29,20251117,20251117-29-29291,29 - Guelph Central GO,,1,MDDS2106,413505,1,1,29
08251125-27,20251117,20251117-27-27160,27A - Finch Terminal,,0,MDDS2106,413500,1,1,27A
08251125-29,20251117,20251117-29-29141,29A - U of Guelph,,1,MDDS2105,413506,1,1,29A
08251125-31,20251117,20251117-31-31951,31E - Georgetown GO,,1,MDDS2104,413516,1,1,31E
08251125-21,20251117,20251117-21-21860,21 - Union Station,,0,MDDS2104,413476,1,1,21
08251125-29,20251117,20251117-29-29820,29 - Kipling Bus Terminal,,0,MDDS2104,413504,1,1,29
08251125-48,20251117,20251117-48-48591,48 - U of Guelph,,1,MDDS2104,413579,1,1,48
08251125-48,20251117,20251117-48-48570,48 - Hwy. 407 Bus Term,,0,MDDS2104,413578,1,1,48
08251125-29,20251117,20251117-29-29371,29 - Guelph Central GO,,1,MDDS2104,413505,1,1,29
08251125-29,20251117,20251117-29-29320,29 - Kipling Bus Terminal,,0,MDDS2104,413504,1,1,29
08251125-29,20251117,20251117-29-29151,29 - Guelph Central GO,,1,MDDS2104,413505,1,1,29
08251125-29,20251117,20251117-29-29181,29 - Guelph Central GO,,1,MDDS2103,413505,1,1,29
08251125-29,20251117,20251117-29-29130,29 - Kipling Bus Terminal,,0,MDDS2103,413504,1,1,29
08251125-48,20251117,20251117-48-48121,48 - U of Guelph,,1,MDDS2102,413579,1,1,48
08251125-31,20251117,20251117-31-31030,31F - Union Station,,0,MDDS2102,413528,1,1,31F
08251125-29,20251117,20251117-29-29121,29 - Guelph Central GO,,1,MDDS2101,413505,1,1,29
08251125-31,20251117,20251117-31-31020,31E - Union Station,,0,MDDS2101,413527,1,1,31E
08251125-12,20251117,20251117-12-12860,12B - Burlington GO,,0,MDDS1210,413436,1,1,12B
08251125-12,20251117,20251117-12-12741,12 - Niagara Falls,,1,MDDS1210,413432,1,1,12
08251125-12,20251117,20251117-12-12700,12 - Burlington Carpool,,0,MDDS1210,413433,1,1,12
08251125-12,20251117,20251117-12-12651,12D - Niagara Falls,,1,MDDS1209,413438,1,1,12D
08251125-12,20251117,20251117-12-12620,12B - Burlington GO,,0,MDDS1209,413436,1,1,12B
08251125-12,20251117,20251117-12-12871,12 - Niagara Falls,,1,MDDS1208,413432,1,1,12
08251125-12,20251117,20251117-12-12850,12 - Burlington Carpool,,0,MDDS1208,413433,1,1,12
08251125-12,20251117,20251117-12-12691,12 - Niagara Falls,,1,MDDS1208,413432,1,1,12
08251125-12,20251117,20251117-12-12650,12 - Burlington Carpool,,0,MDDS1208,413433,1,1,12
08251125-12,20251117,20251117-12-12780,12 - Burlington Carpool,,0,MDDS1207,413433,1,1,12
08251125-12,20251117,20251117-12-12601,12 - Niagara Falls,,1,MDDS1207,413432,1,1,12
08251125-11,20251117,20251117-11-11650,11 - Aldershot GO,,0,MDDS1207,413431,1,1,11
08251125-12,20251117,20251117-12-12781,12 - Niagara Falls,,1,MDDS1206,413432,1,1,12
08251125-12,20251117,20251117-12-12740,12 - Burlington Carpool,,0,MDDS1206,413433,1,1,12
08251125-12,20251117,20251117-12-12531,12 - Niagara Falls,,1,MDDS1206,413432,1,1,12
08251125-12,20251117,20251117-12-12470,12 - Burlington Carpool,,0,MDDS1206,413433,1,1,12
08251125-12,20251117,20251117-12-12311,12 - Niagara Falls,,1,MDDS1205,413432,1,1,12
08251125-12,20251117,20251117-12-12280,12 - Burlington Carpool,,0,MDDS1205,413433,1,1,12
08251125-12,20251117,20251117-12-12481,12 - Niagara Falls,,1,MDDS1204,413432,1,1,12
08251125-12,20251117,20251117-12-12440,12 - Burlington Carpool,,0,MDDS1204,413433,1,1,12
08251125-12,20251117,20251117-12-12281,12 - Niagara Falls,,1,MDDS1204,413432,1,1,12
08251125-12,20251117,20251117-12-12240,12 - Burlington Carpool,,0,MDDS1204,413433,1,1,12
08251125-12,20251117,20251117-12-12441,12 - Niagara Falls,,1,MDDS1203,413432,1,1,12
08251125-12,20251117,20251117-12-12400,12 - Burlington Carpool,,0,MDDS1203,413433,1,1,12
08251125-12,20251117,20251117-12-12241,12 - Niagara Falls,,1,MDDS1203,413432,1,1,12
08251125-12,20251117,20251117-12-12180,12 - Burlington Carpool,,0,MDDS1203,413433,1,1,12
08251125-12,20251117,20251117-12-12391,12 - Niagara Falls,,1,MDDS1202,413432,1,1,12
08251125-12,20251117,20251117-12-12360,12 - Burlington Carpool,,0,MDDS1202,413433,1,1,12
08251125-12,20251117,20251117-12-12181,12 - Niagara Falls,,1,MDDS1202,413432,1,1,12
08251125-12,20251117,20251117-12-12110,12 - Burlington Carpool,,0,MDDS1202,413433,1,1,12
08251125-12,20251117,20251117-12-12361,12 - Niagara Falls,,1,MDDS1201,413432,1,1,12
08251125-12,20251117,20251117-12-12320,12 - Burlington Carpool,,0,MDDS1201,413433,1,1,12
08251125-12,20251117,20251117-12-12121,12 - Niagara Falls,,1,MDDS1201,413432,1,1,12
08251125-12,20251117,20251117-12-12080,12 - Burlington Carpool,,0,MDDS1201,413433,1,1,12
08251125-18,20251117,20251117-18-18991,18C - Hamilton GO,,1,MDDS1158,413459,1,1,18C
08251125-27,20251117,20251117-27-27881,27B - Meadowvale GO,,1,MDDS1158,413501,1,1,27B
08251125-27,20251117,20251117-27-27850,27B - Finch Terminal,,0,MDDS1158,413499,1,1,27B
08251125-27,20251117,20251117-27-27781,27B - Meadowvale GO,,1,MDDS1158,413501,1,1,27B
08251125-27,20251117,20251117-27-27740,27B - Finch Terminal,,0,MDDS1158,413499,1,1,27B
08251125-47,20251117,20251117-47-47654,47G - Erin Mills,,0,MDDS1158,413571,1,1,47G
08251125-16,20251117,20251117-16-16891,16 - Hamilton GO,,1,MDDS1157,413445,1,1,16
08251125-21,20251117,20251117-21-21830,21 - Union Station,,0,MDDS1157,413476,1,1,21
08251125-21,20251117,20251117-21-21765,21A - Milton GO,,1,MDDS1157,413480,1,1,21A
08251125-47,20251117,20251117-47-47626,47D - Hwy. 407 Bus Term,,0,MDDS1157,413573,1,1,47D
08251125-41,20251117,20251117-41-41781,41 - Hamilton GO,,1,MDDS1156,413567,1,1,41
08251125-41,20251117,20251117-41-41620,41 - Pickering GO,,0,MDDS1156,413566,1,1,41
08251125-47,20251117,20251117-47-47921,47 - Hamilton GO,,1,MDDS1155,413575,1,1,47
08251125-47,20251117,20251117-47-47910,47 - Hwy. 407 Bus Term,,0,MDDS1155,413574,1,1,47
08251125-12,20251117,20251117-12-12812,12B - Burlington GO,,0,MDDS1155,413436,1,1,12B
08251125-12,20251117,20251117-12-12693,12B - Niagara Falls,,1,MDDS1155,413435,1,1,12B
08251125-47,20251117,20251117-47-47592,47A - Square One,,0,MDDS1155,413576,1,1,47A
08251125-15,20251117,20251117-15-15921,15 - Brantford Term,,1,MDDS1154,413439,1,1,15
08251125-15,20251117,20251117-15-15871,15 - Brantford Term,,1,MDDS1154,413439,1,1,15
08251125-41,20251117,20251117-41-41675,41C - Square One,,1,MDDS1154,413562,1,1,41C
08251125-41,20251117,20251117-41-41552,41B - Centennial College,,0,MDDS1154,413563,1,1,41B
08251125-40,20251117,20251117-40-40891,40 - Hamilton GO,,1,MDDS1153,413560,1,1,40
08251125-40,20251117,20251117-40-40830,40 - Richmond Hill Ctr,,0,MDDS1153,413559,1,1,40
08251125-40,20251117,20251117-40-40711,40 - Hamilton GO,,1,MDDS1153,413560,1,1,40
08251125-40,20251117,20251117-40-40570,40 - Richmond Hill Ctr,,0,MDDS1153,413559,1,1,40
08251125-41,20251117,20251117-41-41731,41 - Hamilton GO,,1,MDDS1152,413567,1,1,41
08251125-41,20251117,20251117-41-41522,41B - Centennial College,,0,MDDS1152,413563,1,1,41B
08251125-40,20251117,20251117-40-40861,40 - Hamilton GO,,1,MDDS1151,413560,1,1,40
08251125-40,20251117,20251117-40-40790,40 - Richmond Hill Ctr,,0,MDDS1151,413559,1,1,40
08251125-40,20251117,20251117-40-40671,40 - Hamilton GO,,1,MDDS1151,413560,1,1,40
08251125-40,20251117,20251117-40-40560,40 - Richmond Hill Ctr,,0,MDDS1151,413559,1,1,40
08251125-56,20251117,20251117-56-56830,56 - Oakville GO,,1,MDDS1150,413587,1,1,56
08251125-56,20251117,20251117-56-56601,56 - DC Oshawa GO,,0,MDDS1150,413596,1,1,56
08251125-47,20251117,20251117-47-47504,47G - Erin Mills,,0,MDDS1150,413571,1,1,47G
08251125-25,20251117,20251117-25-25771,25 - U of Waterloo,,1,MDDS1149,413496,1,1,25
08251125-41,20251117,20251117-41-41645,41C - Square One,,1,MDDS1149,413562,1,1,41C
08251125-41,20251117,20251117-41-41492,41B - Centennial College,,0,MDDS1149,413563,1,1,41B
08251125-41,20251117,20251117-41-41723,41A - Square One,,1,MDDS1148,413561,1,1,41A
08251125-41,20251117,20251117-41-41530,41 - Pickering GO,,0,MDDS1148,413566,1,1,41
08251125-16,20251117,20251117-16-16831,16 - Hamilton GO,,1,MDDS1147,413445,1,1,16
08251125-16,20251117,20251117-16-16810,16 - Union Station,,0,MDDS1147,413446,1,1,16
08251125-40,20251117,20251117-40-40651,40 - Hamilton GO,,1,MDDS1147,413560,1,1,40
08251125-40,20251117,20251117-40-40530,40 - Richmond Hill Ctr,,0,MDDS1147,413559,1,1,40
08251125-41,20251117,20251117-41-41773,41A - Square One,,1,MDDS1146,413561,1,1,41A
08251125-41,20251117,20251117-41-41612,41B - Centennial College,,0,MDDS1146,413563,1,1,41B
08251125-15,20251117,20251117-15-15690,15 - Aldershot GO,,0,MDDS1146,413440,1,1,15
08251125-25,20251117,20251117-25-25731,25 - U of Waterloo,,1,MDDS1145,413496,1,1,25
08251125-41,20251117,20251117-41-41605,41C - Square One,,1,MDDS1145,413562,1,1,41C
08251125-41,20251117,20251117-41-41472,41B - Centennial College,,0,MDDS1145,413563,1,1,41B
08251125-40,20251117,20251117-40-40831,40 - Hamilton GO,,1,MDDS1144,413560,1,1,40
08251125-40,20251117,20251117-40-40750,40 - Richmond Hill Ctr,,0,MDDS1144,413559,1,1,40
08251125-40,20251117,20251117-40-40611,40 - Hamilton GO,,1,MDDS1144,413560,1,1,40
08251125-40,20251117,20251117-40-40500,40 - Richmond Hill Ctr,,0,MDDS1144,413559,1,1,40
08251125-41,20251117,20251117-41-41711,41 - Hamilton GO,,1,MDDS1143,413567,1,1,41
08251125-41,20251117,20251117-41-41500,41 - Pickering GO,,0,MDDS1143,413566,1,1,41
08251125-21,20251113,20251113-21-21951,21 - Milton GO,,1,strvl050,413484,1,1,21
08251125-21,20251113,20251113-21-21890,21 - Union Station,,0,strvl050,413476,1,1,21
08251125-33,20251113,20251113-33-33851,33B - Mount Pleasant GO,,1,strvl050,413542,1,1,33B
08251125-19,20251113,20251113-19-19591,19 - Square One,,1,strvl043,413470,1,1,19
08251125-27,20251113,20251113-27-27480,27B - Finch Terminal,,0,strvl043,413499,1,1,27B
08251125-41,20251113,20251113-41-41543,41A - Square One,,1,strvl041,413561,1,1,41A
08251125-94,20251113,20251113-94-94451,94 - Pickering GO,,0,strvl041,414179,1,1,94
08251125-47,20251113,20251113-47-47806,47D - Hwy. 407 Bus Term,,0,strvl040,413573,1,1,47D
08251125-47,20251113,20251113-47-47704,47G - Erin Mills,,0,strvl040,413571,1,1,47G
08251125-15,20251113,20251113-15-15541,15 - Brantford Term,,1,strvl040,413439,1,1,15
08251125-22,20251113,20251113-22-22460,22 - Oakville GO,,1,strvl040,413490,1,1,22
08251125-25,20251113,20251113-25-25702,25A - Square One,,0,strvl039,413495,1,1,25A
08251125-25,20251113,20251113-25-25593,25C - U of Waterloo,,1,strvl039,413493,1,1,25C
08251125-25,20251113,20251113-25-25472,25C - Square One,,0,strvl039,413492,1,1,25C
08251125-47,20251113,20251113-47-47776,47D - Hwy. 407 Bus Term,,0,strvl038,413573,1,1,47D
08251125-40,20251113,20251113-40-40641,40 - Hamilton GO,,1,strvl038,413560,1,1,40
08251125-21,20251113,20251113-21-21491,21C - Square One,,1,strvl038,413471,1,1,21C
08251125-21,20251113,20251113-21-21414,21A - Union Station,,0,strvl038,413472,1,1,21A
08251125-19,20251113,20251113-19-19661,19 - Square One,,1,strvl037,413470,1,1,19
08251125-94,20251113,20251113-94-94561,94 - Pickering GO,,0,strvl032,414179,1,1,94
08251125-21,20251113,20251113-21-21461,21C - Square One,,1,strvl032,413471,1,1,21C
08251125-21,20251113,20251113-21-21374,21A - Union Station,,0,strvl032,413472,1,1,21A
08251125-41,20251113,20251113-41-41633,41A - Square One,,1,strvl031,413561,1,1,41A
08251125-41,20251113,20251113-41-41452,41B - Centennial College,,0,strvl031,413563,1,1,41B
08251125-47,20251113,20251113-47-47265,47G - McMaster U,,1,strvl031,413570,1,1,47G
08251125-47,20251113,20251113-47-47724,47G - Erin Mills,,0,strvl030,413571,1,1,47G
08251125-47,20251113,20251113-47-47604,47G - Erin Mills,,0,strvl030,413571,1,1,47G
08251125-47,20251113,20251113-47-47484,47G - Erin Mills,,0,strvl030,413571,1,1,47G
08251125-22,20251113,20251113-22-22380,22 - Oakville GO,,1,strvl030,413490,1,1,22
08251125-19,20251113,20251113-19-19621,19 - Square One,,1,strvl029,413470,1,1,19
08251125-19,20251113,20251113-19-19500,19 - Finch Terminal,,0,strvl029,413469,1,1,19
08251125-47,20251113,20251113-47-47434,47G - Erin Mills,,0,strvl029,413571,1,1,47G
08251125-47,20251113,20251113-47-47235,47G - McMaster U,,1,strvl029,413570,1,1,47G
08251125-25,20251113,20251113-25-25652,25C - Square One,,0,strvl028,413492,1,1,25C
08251125-25,20251113,20251113-25-25521,25 - U of Waterloo,,1,strvl028,413496,1,1,25
08251125-21,20251113,20251113-21-21330,21C - Union Station,,0,strvl006,413475,1,1,21C
08251125-21,20251113,20251113-21-21240,21C - Union Station,,0,strvl006,413475,1,1,21C
08251125-19,20251113,20251113-19-19161,19 - Square One,,1,strvl006,413470,1,1,19
08251125-27,20251113,20251113-27-27100,27A - Finch Terminal,,0,strvl006,413500,1,1,27A
08251125-56,20251113,20251113-56-56250,56 - Oakville GO,,1,strvl005,413587,1,1,56
08251125-56,20251113,20251113-56-56061,56 - DC Oshawa GO,,0,strvl005,413596,1,1,56
08251125-19,20251113,20251113-19-19230,19 - Finch Terminal,,0,strvl004,413469,1,1,19
08251125-19,20251113,20251113-19-19131,19 - Square One,,1,strvl004,413470,1,1,19
08251125-32,20251113,20251113-32-32070,32 - Finch Terminal,,0,strvl004,413535,1,1,32
08251125-21,20251113,20251113-21-21311,21 - Milton GO,,1,strvl003,413484,1,1,21
08251125-21,20251113,20251113-21-21244,21A - Union Station,,0,strvl003,413472,1,1,21A
08251125-48,20251113,20251113-48-48061,48 - U of Guelph,,1,strvl003,413579,1,1,48
08251125-21,20251113,20251113-21-21181,21 - Milton GO,,1,strvl002,413484,1,1,21
08251125-21,20251113,20251113-21-21020,21 - Union Station,,0,strvl002,413476,1,1,21
08251125-40,20251113,20251113-40-40231,40 - Hamilton GO,,1,strvl001,413560,1,1,40
08251125-33,20251113,20251113-33-33100,33A - York Mills Term,,0,strvl001,413537,1,1,33A
08251125-92,20251113,20251113-92-92620,92 - Yorkdale Term,,1,steep041,414177,1,1,92
08251125-96,20251113,20251113-96-96491,96B - DC Oshawa GO,,0,steep041,414182,1,1,96B
08251125-61,20251113,20251113-61-61841,61 - Bloomington GO,,0,steep039,413599,1,1,61
08251125-48,20251113,20251113-48-48760,48 - Hwy. 407 Bus Term,,0,steep039,413578,1,1,48
08251125-33,20251113,20251113-33-33541,33E - Georgetown GO,,1,steep039,413543,1,1,33E
08251125-70,20251113,20251113-70-70760,70D - Mount Joy GO,,1,steep038,413619,1,1,70D
08251125-70,20251113,20251113-70-70721,70D - Uxbridge,,0,steep038,413621,1,1,70D
08251125-54,20251113,20251113-54-54661,54 - Mount Joy GO,,0,steep038,413584,1,1,54
08251125-54,20251113,20251113-54-54600,54 - Hwy. 407 Bus Term,,1,steep038,413585,1,1,54
08251125-54,20251113,20251113-54-54491,54 - Mount Joy GO,,0,steep038,413584,1,1,54
08251125-94,20251113,20251113-94-94750,94 - Square One,,1,steep037,414180,1,1,94
08251125-96,20251113,20251113-96-96631,96B - DC Oshawa GO,,0,steep037,414182,1,1,96B
08251125-27,20251113,20251113-27-27540,27A - Finch Terminal,,0,steep037,413500,1,1,27A
08251125-41,20251113,20251113-41-41743,41A - Square One,,1,steep036,413561,1,1,41A
08251125-94,20251113,20251113-94-94621,94 - Pickering GO,,0,steep036,414179,1,1,94
08251125-33,20251113,20251113-33-33521,33B - Mount Pleasant GO,,1,steep036,413542,1,1,33B
08251125-47,20251113,20251113-47-47516,47D - Hwy. 407 Bus Term,,0,steep031,413573,1,1,47D
08251125-40,20251113,20251113-40-40371,40 - Hamilton GO,,1,steep031,413560,1,1,40
08251125-19,20251113,20251113-19-19631,19 - Square One,,1,steep030,413470,1,1,19
08251125-47,20251113,20251113-47-47466,47D - Hwy. 407 Bus Term,,0,steep030,413573,1,1,47D
08251125-47,20251113,20251113-47-47291,47 - Hamilton GO,,1,steep030,413575,1,1,47
08251125-47,20251113,20251113-47-47774,47G - Erin Mills,,0,steep029,413571,1,1,47G
08251125-41,20251113,20251113-41-41485,41C - Square One,,1,steep029,413562,1,1,41C
08251125-94,20251113,20251113-94-94411,94 - Pickering GO,,0,steep029,414179,1,1,94
08251125-19,20251113,20251113-19-19351,19 - Square One,,1,steep029,413470,1,1,19
